Date,Open,High,Low,Close,Volume,Open Interest
03/07/2012,237.8,238.7,233,235.5,5294000,27474000
04/07/2012,236.6,238.85,233.5,234.15,6216000,29263000
05/07/2012,233.45,238.4,232.3,237.8,8002000,31442000
06/07/2012,239.1,241.25,236.25,237.85,8024000,30412000
09/07/2012,235,240.2,235,237.65,7193000,30110000
10/07/2012,238.95,245.4,238.75,243.2,8783500,29077000
11/07/2012,241.5,243.15,236.9,238.8,6267000,29024000
12/07/2012,237.2,237.5,233.25,233.95,5328000,30199000
13/07/2012,234.4,235.35,231.05,232.8,5412500,30660000
16/07/2012,233.9,235,225.5,226.15,8111000,31219000
17/07/2012,232.85,232.85,222.1,222.75,8663500,31098000
18/07/2012,223.5,224.15,219.05,222.45,9112000,30010000
19/07/2012,224.4,226.9,224.1,225.2,4946500,28591000
20/07/2012,224.85,225.9,222.55,223.9,3981500,27069000
23/07/2012,220.9,221.55,215.2,216,6788500,23480000
24/07/2012,217.45,218.05,213.5,216.35,6825500,20004000
25/07/2012,214.3,215.45,211,213.05,8064000,15876000
26/07/2012,212.8,213.15,203.05,204.5,9240500,8727000
27/07/2012,211.7,216.95,210,214,8484500,25492000
30/07/2012,217.05,223.45,216.2,222.5,6471000,23769000
31/07/2012,223,227.45,217.7,226.65,7600500,22161000
01/08/2012,224.85,229.8,224.1,227.65,5768000,22318000
02/08/2012,226.45,227.2,222.4,223.9,3996500,22844000
03/08/2012,222.75,223.45,217.3,222.45,5483500,23442000
06/08/2012,227.05,230.75,227.05,229.7,4763000,22443000
07/08/2012,231.95,239.7,231.25,239.15,8660000,20846000
08/08/2012,239.95,245.75,236.7,241.75,9274500,20504000
09/08/2012,244,246.45,232.65,240.55,26192500,20783000
10/08/2012,239.9,239.9,231.95,233.4,7831500,20422000
13/08/2012,232.2,232.5,225,229.75,6924500,21387000
14/08/2012,229.55,237.25,228.65,236.2,7087500,20238000
16/08/2012,236.05,240.5,233.3,235.8,6771000,19952000
17/08/2012,237.5,245,237.5,240.85,8494500,19962000
21/08/2012,242.1,247.5,242.1,246.6,6337500,19521000
22/08/2012,245.1,250.65,244.6,248.05,8294000,18382000
23/08/2012,247,248.4,243,245.2,7682500,18459000
24/08/2012,244,248.15,241.45,245.9,5304000,18017000
27/08/2012,245.25,246.75,240.5,241.2,6549500,15976000
28/08/2012,240.1,240.25,235.3,237.75,7683500,13843000
29/08/2012,237.25,237.25,232.1,233.35,7188000,10815000
30/08/2012,232.3,238.25,230.1,236.75,7218000,7800000
31/08/2012,238.1,239.4,232.1,235.4,5132500,19580000
03/09/2012,236.9,240.6,230.35,232.45,6312000,20906000
04/09/2012,231.5,235.9,231.5,235.35,4374000,22005000
05/09/2012,233.35,235.7,228.8,229.9,5950500,23244000
06/09/2012,229.1,235.4,225.8,233.35,7511500,22702000
07/09/2012,239.9,245,238.25,243.7,7770500,23162000
08/09/2012,245.2,247.5,244.7,246.95,1110000,23256000
10/09/2012,246.8,250.5,243.7,249.25,6673000,22763000
11/09/2012,246.95,252,246.15,250.4,7062000,23846000
12/09/2012,251.55,264.75,251.55,263.6,12827000,25260000
13/09/2012,264.3,264.6,258.15,259.85,6801000,24868000
14/09/2012,265.5,272.2,265,270.15,9162000,25537000
17/09/2012,276.5,288.75,273.95,276.85,16199500,26926000
18/09/2012,277,278,272.5,273.8,6794500,26219000
20/09/2012,268.55,278.5,268.05,272.4,9253000,26348000
21/09/2012,272,277.9,271.65,275.75,9729000,27729000
24/09/2012,274.7,280.25,272.05,273.35,11491500,24568000
25/09/2012,273.85,275.75,266.6,269.6,10949500,16636000
26/09/2012,267.7,267.85,263.05,263.6,6773500,12515000
27/09/2012,263.45,267.3,257.05,259.7,8091500,6866000
28/09/2012,263,272.95,263,268.4,8728000,31417000
01/10/2012,269.75,276.85,269.1,275.5,6030500,31268000
03/10/2012,276.25,277.3,270.7,274.9,6654500,31535000
04/10/2012,277.5,280.5,274.75,275.4,5735000,31012000
05/10/2012,277.4,283.8,275.35,281.7,12586000,31436000
08/10/2012,281.6,284.4,272.05,273.15,6835000,30341000
09/10/2012,275.6,278.7,267,271.05,6793000,30259000
10/10/2012,267.95,273.65,267.75,268.6,5685500,30013000
11/10/2012,269.75,275.65,265.85,274.85,6765500,30321000
12/10/2012,274.5,275.45,270.75,271.75,4561500,30153000
15/10/2012,271.9,272,266.95,270.6,3600500,30110000
16/10/2012,265,267.25,261.05,262.2,6398500,29738000
17/10/2012,264.35,267.85,261.75,265.65,5071500,29353000
18/10/2012,266.45,272.5,266.45,271.25,6454500,28574000
19/10/2012,271,274.3,267.4,269.3,7512000,21908000
22/10/2012,267.55,269,265.15,267.45,7884500,15489000
23/10/2012,265.9,267.35,263.4,264.95,6020500,11832000
25/10/2012,265.2,265.2,260.3,261.25,5343000,6614000
26/10/2012,264,266,261,263.6,3362000,25761000
29/10/2012,263.9,265.8,255.4,258.15,4805000,26404000
30/10/2012,257.9,259,246.8,249.75,7019500,27525000
31/10/2012,249.35,257.15,249.35,256.5,5258500,27635000
01/11/2012,258.55,270.3,258.3,267.9,9533000,26713000
02/11/2012,271.85,273,266.55,272.15,9470500,25678000
05/11/2012,272.4,276.5,268.3,271.65,7021000,26670000
06/11/2012,270.55,274.2,267.15,269.15,7395500,28511000
07/11/2012,268.6,274.7,268,270.85,8128000,29179000
08/11/2012,268,287.5,266.25,285.3,22741000,30385000
09/11/2012,286.95,286.95,280.55,282.35,6620000,29198000
12/11/2012,281,285.35,279.35,282.05,5751500,28737000
13/11/2012,281.85,282.55,277.6,278.2,1559000,28077000
15/11/2012,274.8,274.9,270.05,272.25,9751000,27413000
16/11/2012,272.2,274.6,264,264.95,7013500,26610000
19/11/2012,266.15,267.35,262.45,264.85,4781500,26920000
20/11/2012,267,270.7,262.65,266.95,6850500,26265000
21/11/2012,267.75,268.8,264.75,266.35,6097000,24273000
22/11/2012,265.35,269.3,258.5,259.8,7414500,24953000
23/11/2012,257.9,262.8,256,261.6,8368000,24541000
26/11/2012,262.55,267.25,262.35,263.4,8664500,19676000
27/11/2012,264.55,268.15,264,266.85,10337000,10951000
29/11/2012,268.5,279.75,267.85,278.5,12136500,5955000
30/11/2012,278.4,285.5,273.6,275.85,24462000,28837000
03/12/2012,274.5,278.6,273.2,274.4,6944000,28965000
04/12/2012,274,277.5,271,273.45,5774000,28632000
05/12/2012,274.8,280.9,274.4,276.95,7876500,28799000
06/12/2012,278.7,283.7,275.35,282.85,7840000,29421000
07/12/2012,284.55,289.35,281.45,284,10359000,29367000
10/12/2012,285.1,287.8,280.35,282.05,5951500,29936000
11/12/2012,283.55,284.8,275.05,280,7676000,29037000
12/12/2012,280.15,282.75,276.75,278.6,5919000,29521000
13/12/2012,283.9,292.25,283.3,289.25,15051000,30453000
14/12/2012,289.4,296,286.5,293.6,10274000,31680000
17/12/2012,294.45,296.9,292.45,295.05,7857500,29195000
18/12/2012,297.1,301.2,295.25,299.3,11698000,25747000
19/12/2012,301,308.8,300.7,307.95,8892500,23851000
20/12/2012,308,309.45,304,305.3,7242500,21289000
21/12/2012,301.5,303.5,298.45,300.05,6419000,17294000
24/12/2012,302.05,310.3,297.75,307.2,9553000,13573000
26/12/2012,305.35,308.65,304.35,306.1,5066000,10388000
27/12/2012,305.8,314.3,304.85,309.95,7861000,7974000
28/12/2012,312.25,313.5,309.65,311.45,5062000,20867000
31/12/2012,311.4,315.25,311.35,313.9,3091500,21224000
01/01/2013,316.6,319.7,315.85,318.9,3895000,21572000
02/01/2013,318.6,322.15,317.6,319.2,4820000,21644000
03/01/2013,320.9,322.9,318.65,319.85,4331000,22198000
04/01/2013,319.35,319.35,314.2,317.8,4985500,21898000
07/01/2013,319.1,320.25,315,315.6,3199000,21814000
08/01/2013,315.25,318.4,314.9,316.75,3501500,21230000
09/01/2013,318.65,331.9,318,328.9,12705500,23065000
10/01/2013,331.3,338,331.3,335.15,7559000,23161000
11/01/2013,335.9,337.2,328.8,331.85,5220500,22082000
14/01/2013,332.6,333.8,328.7,329.85,4157500,21589000
